ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1719,4/25/2010,Roma,Sampdoria,A,1.44,4.33,7,1.45,3.95,7.05,1.4,4.1,7,1.4,4,6.5,1.4,4.2,7,1.4,4.33,8
1720,4/25/2010,Udinese,Siena,H,1.67,3.5,5.5,1.6,3.75,5.25,1.65,3.6,4.4,1.67,3.4,4.33,1.62,3.6,5,1.62,3.6,5.5
1721,5/1/2010,Milan,Fiorentina,H,1.62,3.75,5.5,1.55,3.85,5.6,1.5,3.9,5.5,1.5,3.5,6,1.57,3.75,5.25,1.57,3.6,6
1722,5/1/2010,Parma,Roma,A,6,4,1.53,6.2,4.05,1.48,5.5,3.9,1.5,6,3.5,1.5,5.5,4,1.5,6.5,4,1.5
1723,5/2/2010,Atalanta,Bologna,D,1.8,3.5,4.5,1.79,3.45,4.25,1.8,3.4,4,1.8,3.3,3.75,1.8,3.4,4,1.73,3.5,4.5
1724,5/2/2010,Bari,Genoa,H,3.5,1.83,4,NA,NA,NA,NA,NA,NA,3.4,1.8,3.5,3.2,1.91,3.4,3.4,2,3.6
1725,5/2/2010,Cagliari,Udinese,D,4,1.62,4.75,NA,NA,NA,NA,NA,NA,3.5,1.65,4,3.6,1.67,4,3.25,1.73,5
1726,5/2/2010,Catania,Juventus,D,3.6,3.5,2,3.45,3.4,2,3.3,3.3,2,3.4,3.25,1.91,3.6,3.3,1.95,3.5,3.4,2
1727,5/2/2010,Chievo,Napoli,A,4.5,3.5,1.8,4.1,3.35,1.85,3.7,3.3,1.9,3.6,3.3,1.83,4,3.3,1.83,4.33,3.25,1.83
1728,5/2/2010,Lazio,Inter,A,7,4.33,1.44,7,4,1.45,5.5,3.9,1.5,7,3.75,1.4,6.5,4.33,1.4,7.5,4,1.44
1729,5/2/2010,Sampdoria,Livorno,H,1.13,7.5,21,1.1,9,15.5,1.12,7,14,1.1,6.5,15,1.11,7.5,17,1.12,7.5,17
1730,5/2/2010,Siena,Palermo,A,7,4.33,1.44,6.75,4.5,1.4,6.5,3.9,1.45,6,4,1.4,6.5,4.33,1.4,6.5,4.33,1.44
1731,5/9/2010,Bologna,Catania,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,5/9/2010,Fiorentina,Siena,D,1.36,4.5,9.5,1.35,4.4,8.7,1.45,3.9,6.5,1.33,4,8,1.33,4.33,9,1.36,4.33,9
1733,5/9/2010,Genoa,Milan,H,3.75,3.4,2,3.85,3.1,2,3.3,3.3,2,3.2,3.2,2,3.6,3.3,1.95,3.6,3.25,2
1734,5/9/2010,Inter,Chievo,H,1.09,9,26,1.08,9.75,18,1.07,7.5,20,1.08,7,17,1.07,9,26,1.09,8,29
1735,5/9/2010,Juventus,Parma,A,1.33,5,9,1.31,4.85,9,1.35,4.5,7.3,1.29,4.5,8,1.3,4.5,9.5,1.3,5,9
1736,5/9/2010,Livorno,Lazio,A,7,3.6,1.55,6.35,3.55,1.55,5.7,3.3,1.55,6,3.5,1.5,6,3.6,1.53,6.5,3.5,1.57
1737,5/9/2010,Napoli,Atalanta,H,1.44,4.33,7,1.4,4.3,7.25,1.45,4,5.5,1.36,3.75,8,1.44,4,6.5,1.4,4.33,7
1738,5/9/2010,Palermo,Sampdoria,D,2.05,3.3,3.6,2.05,3.2,3.55,2,3.3,3.3,2,3.2,3.2,2.05,3.3,3.3,1.95,3.4,3.6
1739,5/9/2010,Roma,Cagliari,H,1.13,8.5,17,1.11,8.5,16.5,1.1,7.3,15,1.1,7,15,1.11,7.5,17,1.11,8,21
1740,5/9/2010,Udinese,Bari,D,1.8,3,5.75,1.75,2.9,5.95,1.8,2.8,5,1.73,2.75,5.5,1.73,2.62,6,1.73,2.88,6.5
1741,5/15/2010,Lazio,Udinese,H,2.1,2.8,4.33,2.07,2.75,4.25,2.1,2.4,4.5,2,2.7,4,2.1,2.6,4.3,2.05,2.62,4.33
1742,5/15/2010,Milan,Juventus,H,2,3.4,3.6,2,3.25,3.65,1.9,3.3,3.7,1.91,3.2,3.5,2.1,3.3,3.5,2,3.25,3.6
1743,5/16/2010,Atalanta,Palermo,A,6,4,1.53,6.35,3.85,1.5,6,4.3,1.4,6,3.4,1.5,6.5,4,1.44,6.5,3.75,1.53
1744,5/16/2010,Bari,Fiorentina,H,2.2,3.1,3.5,2.15,3,3.55,2.2,2.4,4,2.2,3,3,2.15,3,3.4,2.1,3,3.6
1745,5/16/2010,Cagliari,Bologna,D,1.62,3.25,7,1.55,3.55,6.5,NA,NA,NA,1.53,3.3,6,1.57,3.3,6.5,1.62,3.25,6.5
1746,5/16/2010,Catania,Genoa,H,1.53,3.75,7,1.5,3.75,6.65,NA,NA,NA,1.36,4,7,1.44,4,6.5,1.44,4,7
1747,5/16/2010,Chievo,Roma,A,7.5,4.5,1.4,8.1,4.8,1.33,7.5,5.2,1.3,8.5,4.33,1.29,9,4.5,1.36,8.5,4.33,1.33
1748,5/16/2010,Parma,Livorno,H,1.4,4.5,8,1.38,4.3,8,1.4,4.1,7,1.4,3.75,7,1.36,4.2,8,1.4,4.33,8
1749,5/16/2010,Sampdoria,Napoli,H,1.29,5.5,9.5,1.28,5.25,9,1.35,4.5,7.3,1.25,4.5,8,1.33,4.33,9,1.3,5,9
1750,5/16/2010,Siena,Inter,A,21,9,1.1,18,8.35,1.1,15,7.3,1.1,17,6.5,1.1,21,8,1.12,21,9,1.09
1751,8/28/2010,Roma,Cesena,D,1.29,4.75,13,1.3,4.75,10,1.25,5,10,1.2,5,11,1.22,5.25,11,1.33,4.75,9
1752,8/28/2010,Udinese,Genoa,A,2.4,3.1,3.1,2.3,3.1,3.1,2.4,3.1,2.8,2.25,3,2.88,2.3,3.1,3,2.5,3.1,2.88
1753,8/29/2010,Bari,Juventus,H,4.33,3.25,1.91,3.8,3.3,1.95,3.2,3.2,2.1,3.6,3.1,1.91,3.75,3.3,2,3.8,3.12,2
1754,8/29/2010,Chievo,Catania,H,2.2,3.1,3.5,2.15,2.9,3.7,2.1,3,3.4,2.1,3,3.2,2.05,3.15,3.5,2.3,2.88,3.4
1755,8/29/2010,Fiorentina,Napoli,D,2.3,3.1,3.3,2.3,3.1,3.1,2.2,3.1,3.1,2.2,3,3,2.2,3.1,3.1,2.2,3.12,3.3
1756,8/29/2010,Milan,Lecce,H,1.33,4.5,11,1.31,4.6,10,1.3,4.8,8.5,1.29,4.33,9,1.29,4.75,9.5,1.3,4.75,10
1757,8/29/2010,Palermo,Cagliari,D,1.73,3.25,5.5,1.75,3.27,4.85,1.7,3.4,4.5,1.67,3.3,4.5,1.7,3.25,5,1.73,3.4,5
1758,8/29/2010,Parma,Brescia,H,1.83,3.25,4.75,1.8,3.2,4.65,1.8,3.4,4,1.67,3.3,4.5,1.75,3.25,4.6,1.8,3.2,4.75
1759,8/29/2010,Sampdoria,Lazio,H,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.1,3.3,2,3,3.5,2,3.15,3.6,2.15,3,3.5
1760,8/30/2010,Bologna,Inter,D,6.25,3.5,1.62,6.1,3.4,1.6,5,3.6,1.6,5.5,3.25,1.57,6,3.4,1.57,6,3.4,1.62
1761,9/11/2010,Cagliari,Roma,H,3.25,3.1,2.3,3.15,3.2,2.2,2.8,3.2,2.3,3.3,3.3,2.2,3.2,3.2,2.15,3.3,3.12,2.3
1762,9/11/2010,Cesena,Milan,H,7,3.75,1.53,6.75,3.9,1.48,5.5,3.9,1.5,7,4,1.5,6.5,3.5,1.53,7,4,1.53
1763,9/11/2010,Inter,Udinese,H,1.4,4.33,8.5,1.38,4,9.2,1.4,3.9,7.5,1.33,4.5,10,1.36,4.1,8.5,1.4,4.6,9
1764,9/12/2010,Brescia,Palermo,H,3.25,3.1,2.3,3.1,3.15,2.25,2.7,3.2,2.4,3,3.25,2.38,2.9,3.15,2.3,3.4,3.1,2.3
1765,9/12/2010,Catania,Parma,H,2.25,3.1,3.4,2.2,3.1,3.25,2.2,3.1,3.1,2.4,3.2,3,2.25,3.15,3,2.25,3.1,3.5
1766,9/12/2010,Genoa,Chievo,A,1.7,3.5,5.25,1.67,3.5,5,1.6,3.6,5,1.73,3.5,5,1.7,3.3,5,1.67,3.6,5.5
1767,9/12/2010,Juventus,Sampdoria,D,1.8,3.5,4.5,1.8,3.3,4.45,1.75,3.4,4.3,1.8,3.25,5,1.8,3.25,4.33,1.75,3.4,5.25
1768,9/12/2010,Lazio,Bologna,H,1.73,3.4,5.25,1.7,3.35,5.15,1.7,3.5,4.4,1.73,3.5,5,1.73,3.25,4.75,1.73,3.5,5.25
1769,9/12/2010,Lecce,Fiorentina,H,3.5,3.1,2.2,3.2,3.2,2.2,3,3.1,2.25,3.6,3.2,2.1,3,3.15,2.25,3.6,3.2,2.2
1770,9/12/2010,Napoli,Bari,D,1.73,3.4,5.25,1.7,3.3,5.2,1.7,3.5,4.4,1.67,3.5,5.5,1.67,3.3,5.5,1.73,3.5,5.5
1771,9/18/2010,Fiorentina,Lazio,A,2.05,3.25,3.75,2.05,3.15,3.6,2,3.2,3.4,2,3.3,3.8,2.1,3.25,3.6,2.05,3.2,4
1772,9/18/2010,Milan,Catania,D,1.3,4.75,11,1.3,5,9,1.3,4.8,8.5,1.3,5,11,1.3,4.5,13,1.3,5,12
1773,9/19/2010,Bari,Cagliari,D,1.95,3.3,4,1.9,3.2,4.1,2,3.2,3.4,2,3.3,3.8,2.1,3.2,3.6,2,3.25,4
1774,9/19/2010,Cesena,Lecce,H,2,3.25,3.9,1.95,3.15,4,2,3.2,3.4,2,3.3,3.8,2,3.3,3.8,2,3.25,4.2
1775,9/19/2010,Chievo,Brescia,A,1.91,3.3,4.2,1.9,3.15,4.15,1.8,3.4,4,1.91,3.25,4.33,2,3.2,4,2,3.2,4.33
1776,9/19/2010,Palermo,Inter,A,3.3,3.25,2.2,3.15,3.1,2.25,3.2,3.2,2.1,3.3,3.25,2.2,3.4,3.2,2.2,3.4,3.2,2.3
1777,9/19/2010,Parma,Genoa,D,2.35,3.2,3.1,2.3,3.1,3.1,2.3,3.2,2.8,2.38,3.25,3,2.38,3.2,3,2.4,3.12,3.2
1778,9/19/2010,Roma,Bologna,D,1.4,4.33,8,1.4,4,8.5,1.4,4.1,7,1.4,4.33,8.5,1.44,4.2,7.5,1.44,4.33,8.5
1779,9/19/2010,Sampdoria,Napoli,A,2.25,3.2,3.25,2.2,3.15,3.2,2.1,3.2,3.2,2.2,3.25,3.3,2.25,3.2,3.3,2.2,3.1,3.6
1780,9/19/2010,Udinese,Juventus,A,3,3.2,2.4,2.9,3.1,2.4,2.6,3.1,2.55,2.8,3.25,2.5,2.7,3.2,2.62,2.88,3.2,2.62
1781,9/22/2010,Bologna,Udinese,H,2.5,3.1,2.9,2.35,3.15,2.95,2.4,3.2,2.7,2.3,3.2,3.2,2.5,3.2,2.88,2.5,3.1,2.75
1782,9/22/2010,Brescia,Roma,H,3.6,3.2,2.1,3.35,3.15,2.15,3.1,3.3,2.1,3.1,3.25,2.3,3.4,3.2,2.2,3.4,3.1,2.2
1783,9/22/2010,Cagliari,Sampdoria,D,2.4,3.1,3.1,2.4,3.2,2.85,2.3,3.2,2.8,2.38,3.25,3,2.38,3.2,3,2.25,3.1,3.2
1784,9/22/2010,Catania,Cesena,H,2.05,3.1,3.9,2,3.25,3.65,2.1,3.1,3.3,2,3.4,3.75,2.1,3.1,3.75,1.95,3.12,4
1785,9/22/2010,Genoa,Fiorentina,D,2.2,3.1,3.4,2.05,3.25,3.5,2.15,3.2,3.1,2.1,3.25,3.6,2.2,3.2,3.4,2.05,3.1,3.75
1786,9/22/2010,Inter,Bari,H,1.4,4.5,7.5,1.38,4.6,7,1.4,4.1,7,1.36,4.5,9,1.4,4.2,9,1.4,4.4,7.5
1787,9/22/2010,Lazio,Milan,D,3.5,3.1,2.2,3.4,3.2,2.1,3,3.2,2.2,3.25,3.25,2.25,3.5,3.1,2.2,3.25,3.1,2.25
1788,9/22/2010,Lecce,Parma,D,2.5,3,3,2.35,3.15,2.95,2.2,3.1,3.1,2.38,3.25,3,2.38,3.1,3.1,2.5,3,2.88
1789,9/22/2010,Napoli,Chievo,A,1.67,3.4,5.75,1.65,3.35,5.65,1.7,3.5,4.4,1.62,3.6,6,1.7,3.4,5.5,1.62,3.6,5.5
1790,9/23/2010,Juventus,Palermo,A,1.73,3.5,5,1.7,3.5,4.75,1.8,3.4,4,1.73,3.5,5,1.73,3.5,5,1.67,3.5,5.25
1791,9/25/2010,Milan,Genoa,H,1.67,3.5,5.5,1.6,3.45,5.9,1.55,3.7,5.4,1.57,3.75,6,1.67,3.4,6,1.62,3.75,6
1792,9/25/2010,Roma,Inter,H,3.4,3.2,2.2,3.3,3.2,2.15,2.8,3.2,2.3,3.3,3.3,2.2,3.5,3,2.25,3.75,3.25,2.15
1793,9/26/2010,Bari,Brescia,H,1.91,3.2,4.33,1.95,3.2,3.9,2,3.2,3.4,2,3.2,4,2,3.1,4.2,1.91,3.4,4.33
1794,9/26/2010,Catania,Bologna,D,1.91,3.25,4.33,1.95,3.3,3.8,2,3.2,3.4,1.91,3.3,4.2,2,3.1,4.2,1.91,3.4,4.4
1795,9/26/2010,Cesena,Napoli,A,3,3,2.5,2.95,3.15,2.35,2.6,3.2,2.5,3,3.2,2.4,2.9,3,2.6,3.1,3,2.5
1796,9/26/2010,Chievo,Lazio,A,2.5,3,3,2.35,3.15,2.95,2.5,3.2,2.6,2.38,3.25,3,2.7,3,2.75,2.62,3.1,2.88
1797,9/26/2010,Fiorentina,Parma,H,1.95,3.2,4.2,1.95,3.3,3.75,2.05,3.2,3.3,2,3.3,3.75,2,3.2,4,1.91,3.4,4.4
1798,9/26/2010,Juventus,Cagliari,H,1.6,3.6,6,1.57,3.5,6.2,1.65,3.5,4.6,1.67,3.5,5.5,1.73,3.3,5.5,1.67,3.6,6
1799,9/26/2010,Palermo,Lecce,D,1.53,3.5,6.5,1.65,3.45,5.3,1.6,3.6,5,1.62,3.6,6,1.62,3.6,6,1.57,3.75,7
1800,9/26/2010,Sampdoria,Udinese,D,1.75,3.3,4.5,1.8,3.3,4.45,1.8,3.4,4,1.73,3.5,5,1.91,3.2,4.33,1.85,3.5,4.6
1801,10/2/2010,Parma,Milan,A,3.8,3.3,2,3.5,3.25,2.05,3.4,3.2,2,3.6,3.25,2.1,3.3,3.2,2.1,4,3.2,2.05
1802,10/2/2010,Udinese,Cesena,H,1.75,3.5,4.75,1.68,3.45,5.05,1.75,3.4,4.3,1.73,3.5,5,1.75,3.3,4.5,1.73,3.5,5.5
1803,10/3/2010,Bologna,Sampdoria,D,2.6,3.1,2.8,2.5,3.15,2.75,2.5,3.1,2.7,2.6,3.2,2.75,2.6,3.1,2.62,2.62,3.1,2.88
1804,10/3/2010,Chievo,Cagliari,D,2.25,3.1,3.4,2.25,2.95,3.35,2.2,3.1,3.1,2.25,3.2,3.3,2.3,3.1,3,2.25,3.1,3.5
1805,10/3/2010,Fiorentina,Palermo,A,2,3.25,3.9,1.95,3.25,3.85,2.1,3.2,3.2,2,3.4,3.75,2.1,3.2,3.3,2,3.3,4
1806,10/3/2010,Genoa,Bari,H,1.91,3.25,4.33,1.95,3.25,3.8,1.9,3.3,3.7,2,3.2,4,1.85,3.25,4,1.91,3.3,4.33
1807,10/3/2010,Inter,Juventus,D,1.75,3.4,5,1.78,3.4,4.45,1.85,3.25,4,1.83,3.4,4.5,1.8,3.3,4.33,1.8,3.5,4.75
1808,10/3/2010,Lazio,Brescia,H,1.67,3.5,5.5,1.65,3.5,5.25,1.7,3.5,4.4,1.73,3.5,5,1.7,3.3,5,1.67,3.6,6
1809,10/3/2010,Lecce,Catania,H,2.38,3.1,3.1,2.4,2.95,3.05,2.3,3.1,2.9,2.4,3.1,3.1,2.38,3.1,2.9,2.5,3,3.12
1810,10/3/2010,Napoli,Roma,H,2.4,3.1,3.1,2.4,3.15,2.9,2.4,3.2,2.7,2.3,3.25,3.1,2.4,3.1,2.8,2.5,3.12,3
1811,10/16/2010,Milan,Chievo,H,1.44,4,8,1.42,4,7.65,1.45,3.9,6.5,1.33,4,8,1.44,4,8,1.44,4.2,8.5
1812,10/16/2010,Roma,Genoa,H,1.91,3.25,4.33,1.91,3.4,4.33,1.9,3.3,3.7,1.73,3.2,4.33,1.83,3.5,4.33,1.85,3.4,4.4
1813,10/17/2010,Bari,Lazio,A,2.7,3,2.8,2.6,3.1,2.65,2.55,3.2,2.55,2.5,3,2.6,2.62,3.1,2.75,2.75,3.1,2.75
1814,10/17/2010,Brescia,Udinese,A,2.7,3,2.8,2.55,3.2,2.65,2.5,3.1,2.7,2.38,3,2.75,2.5,3.1,2.9,2.62,3.2,2.75
1815,10/17/2010,Cagliari,Inter,A,4,3.2,2,3.75,3.15,2,3.7,3.3,1.9,3.75,3.2,1.83,4.2,3.25,1.91,4.2,3.2,2
1816,10/17/2010,Catania,Napoli,D,2.88,3,2.63,2.7,3.05,2.6,2.7,3.1,2.5,2.6,3,2.5,2.8,3,2.7,2.88,3,2.75
1817,10/17/2010,Cesena,Parma,D,2.5,3,3,2.5,3,2.85,2.5,3.1,2.7,2.38,3.2,2.6,2.5,3.1,2.9,2.4,3.1,3.12
1818,10/17/2010,Juventus,Lecce,H,1.36,4.5,9,1.33,4.5,9.15,1.4,4.1,7,1.33,4,8,1.36,4.5,9,1.36,4.75,10
1819,10/17/2010,Palermo,Bologna,H,1.62,3.6,6,1.6,3.5,5.75,1.7,3.5,4.4,1.62,3.25,5,1.67,3.75,5,1.62,3.75,6
1820,10/17/2010,Sampdoria,Fiorentina,H,2.1,3.2,3.6,2.15,3.3,3.5,2.2,3.1,3.1,2,3.2,3.2,2.2,3.1,3.5,2.2,3.12,3.6
1821,10/23/2010,Fiorentina,Bari,H,1.75,3.4,5,1.72,3.3,5,1.8,3.4,4,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5
1822,10/24/2010,Bologna,Juventus,D,4.2,3.5,1.85,3.9,3.5,1.85,3.8,3.4,1.85,4,3.2,1.8,4.5,3.4,1.83,4.6,3.6,1.83
1823,10/24/2010,Chievo,Cesena,H,1.85,3.25,4.6,1.85,3.2,4.35,1.85,3.4,3.8,1.8,3.2,4,1.85,3.3,4.5,1.85,3.4,4.75
1824,10/24/2010,Genoa,Catania,H,1.8,3.2,5,1.75,3.3,4.8,1.75,3.4,4.3,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.5,5.25
1825,10/24/2010,Inter,Sampdoria,D,1.57,3.75,6,1.6,3.4,6.05,1.5,3.8,5.7,1.5,3.5,6,1.53,4,6.5,1.53,3.8,6
1826,10/24/2010,Lazio,Cagliari,H,1.73,3.5,5,1.72,3.3,5,1.65,3.5,4.6,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5
1827,10/24/2010,Lecce,Brescia,H,2.38,2.88,3.4,2.3,3.05,3.15,2.3,3.2,2.8,2.2,3.2,2.8,2.3,3,3.4,2.25,2.88,3.4
1828,10/24/2010,Parma,Roma,D,3,3.2,2.38,2.9,3.2,2.35,2.8,3.2,2.3,2.6,3.2,2.38,3,3.2,2.4,3.12,3.2,2.5
1829,10/24/2010,Udinese,Palermo,H,2.38,3,3.2,2.35,3.15,2.95,2.4,3.2,2.7,2.25,3.2,2.75,2.38,3,3.25,2.38,3.2,3.4
1830,10/25/2010,Napoli,Milan,A,2.9,3.1,2.5,2.75,3.05,2.55,2.7,3.2,2.4,2.6,3,2.5,2.8,3.1,2.6,2.88,3.12,2.4
1831,10/29/2010,Genoa,Inter,A,4,3.2,2,3.75,3.25,2.1,3.2,3.2,2.1,4,3.2,2,3.6,3.2,2.1,4,3.25,2.1
1832,10/30/2010,Milan,Juventus,A,1.85,3.3,4.5,1.91,3.4,4.25,1.9,3.3,3.7,1.91,3.4,4,1.91,3.25,4.33,1.85,3.5,4.6
1833,10/30/2010,Roma,Lecce,H,1.36,4.6,8.5,1.35,4.5,8.5,1.4,4.1,7,1.4,4.5,8,1.36,4.33,9.5,1.36,4.75,11
1834,10/31/2010,Bari,Udinese,A,2.55,3.1,2.88,2.45,3.1,2.85,2.4,3.2,2.7,2.4,3.25,2.88,2.6,3.1,2.8,2.62,3.2,3
1835,10/31/2010,Brescia,Napoli,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.25,3.12,2.5
1836,10/31/2010,Cagliari,Bologna,H,1.85,3.4,4.33,1.85,3.2,4.35,2,3,3.6,1.91,3.25,4.2,1.91,3.25,4.33,1.91,3.5,4.6
1837,10/31/2010,Catania,Fiorentina,D,2.63,3.1,2.75,2.65,3.05,2.65,2.5,3.1,2.65,2.5,3.2,2.88,2.62,3.1,2.75,2.75,3.2,2.88
1838,10/31/2010,Cesena,Sampdoria,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.3,3.12,2.4
1839,10/31/2010,Palermo,Lazio,A,2.2,3.2,3.4,2.3,3.25,3.25,2.35,3.2,2.75,2.3,3.3,3.1,2.3,3.2,3.2,2.3,3.25,3.4
1840,10/31/2010,Parma,Chievo,D,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.15,3.25,2.2,3.2,3.4,2.1,3.2,3.6,2.1,3.25,4
1841,11/6/2010,Bologna,Lecce,H,1.91,3.25,4.33,1.9,3.1,4.25,1.9,3.15,3.9,1.91,3.2,4.33,1.91,3.3,4.2,1.91,3.4,4.6
1842,11/6/2010,Inter,Brescia,D,1.25,5,15,1.25,5.3,10.5,1.25,5,10,1.25,5.5,12,1.29,4.8,13,1.29,5.25,15
1843,11/7/2010,Bari,Milan,A,4.33,3.25,1.91,4.25,3.3,1.85,3.9,3.3,1.85,4.5,3.4,1.83,4.5,3.1,1.91,4.75,3.4,1.91
1844,11/7/2010,Fiorentina,Chievo,H,1.73,3.5,5,1.75,3.3,4.8,1.8,3.25,4.2,1.83,3.4,4.5,1.8,3.25,5,1.75,3.6,5.5
1845,11/7/2010,Juventus,Cesena,H,1.36,4.5,9,1.3,4.7,9.75,1.32,4.8,8.5,1.3,5,11,1.36,4.8,8,1.36,5,11
1846,11/7/2010,Lazio,Roma,A,2.5,3.1,2.9,2.4,3.1,2.95,2.4,3.1,2.8,2.38,3.25,3,2.4,3.2,3,2.5,3.25,3.1
1847,11/7/2010,Napoli,Parma,H,1.62,3.75,5.5,1.62,3.45,5.65,1.65,3.4,4.8,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.8,6
1848,11/7/2010,Palermo,Genoa,H,2,3.2,4,2,3.1,3.85,2.05,3.2,3.3,2,3.2,4,2,3.3,3.8,2.05,3.3,4
1849,11/7/2010,Sampdoria,Catania,D,1.83,3.4,4.5,1.8,3.25,4.55,1.85,3.2,4.1,1.83,3.4,4.5,1.91,3.3,4.2,1.91,3.3,5
1850,11/7/2010,Udinese,Cagliari,D,1.85,3.3,4.5,1.8,3.2,4.65,1.85,3.25,4,1.83,3.4,4.5,1.91,3.3,4.2,1.85,3.4,5
1851,11/10/2010,Brescia,Juventus,D,4.75,3.3,1.8,4.3,3.4,1.8,4.1,3.3,1.8,4.33,3.2,1.73,4.8,3.3,1.8,5,3.5,1.85
1852,11/10/2010,Cagliari,Napoli,A,2.5,3.1,2.9,2.6,3.1,2.65,2.6,3,2.6,2.5,3,2.6,2.6,3.1,2.8,2.62,3.12,3
1853,11/10/2010,Catania,Udinese,H,2.6,3.1,2.8,2.45,3.15,2.8,2.4,3,2.9,2.38,3,2.75,2.6,3.1,2.8,2.6,3.12,3.1
1854,11/10/2010,Cesena,Lazio,H,3.5,3.1,2.2,3.35,3.15,2.15,3.1,3.1,2.2,3,3.2,2.1,3.5,3.1,2.2,4,3.12,2.15
1855,11/10/2010,Chievo,Bari,D,2.05,3.2,3.75,2,3.2,3.7,1.9,3.2,3.8,1.91,3.2,3.5,2,3.2,3.8,2.05,3.3,4
1856,11/10/2010,Genoa,Bologna,H,1.73,3.5,5,1.68,3.5,5,1.75,3.4,4.3,1.73,3.2,4.33,1.67,3.5,5.5,1.73,3.75,5.5
1857,11/10/2010,Lecce,Inter,D,5.5,3.3,1.73,5.5,3.4,1.65,4.1,3.3,1.8,5,3.3,1.62,6,3.5,1.62,6,3.5,1.73
1858,11/10/2010,Milan,Palermo,H,1.57,3.6,6.5,1.55,3.65,6.1,1.6,3.6,5,1.5,3.5,6,1.62,3.6,6,1.62,4,6.5
1859,11/10/2010,Roma,Fiorentina,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.3,4.1,1.8,3.2,4,1.83,3.4,4.33,1.8,3.6,5
1860,11/11/2010,Parma,Sampdoria,H,2.38,3.1,3.1,2.3,3.1,3.1,2.5,3,2.75,2.38,3,2.75,2.4,3.1,3.1,2.38,3.2,3.4
1861,11/13/2010,Fiorentina,Cesena,H,1.44,4,8,1.4,4,8.5,1.45,3.9,6.5,1.44,4.33,7,1.44,4,8,1.5,4.2,8
1862,11/13/2010,Juventus,Roma,D,2.2,3.2,3.4,2.1,3.25,3.35,2,3.2,3.4,2.1,3.3,3.5,2.1,3.25,3.5,2.3,3.2,3.5
1863,11/14/2010,Bari,Parma,A,2.3,3.2,3.1,2.2,3.15,3.2,NA,NA,NA,2.1,3.3,3.5,2.25,3.2,3.25,2.3,3.12,3.6
1864,11/14/2010,Bologna,Brescia,H,2.05,3.25,3.75,2.05,3.15,3.6,2,3.1,3.5,2.1,3.3,3.5,2,3.25,3.9,2.15,3.25,4
1865,11/14/2010,Cagliari,Genoa,A,2.2,3.2,3.3,2.25,3.15,3.1,2.35,3,2.9,2.2,3.25,3.3,2.3,3.2,3.1,2.3,3.2,3.5
1866,11/14/2010,Inter,Milan,A,2.6,3.2,2.75,2.5,3.2,2.7,2.6,3,2.6,2.5,3.2,2.88,2.45,3.2,2.88,2.62,3.25,2.88
1867,11/14/2010,Lazio,Napoli,H,2.1,3.25,3.5,2.15,3.2,3.3,2.2,3.05,3.15,2.1,3.3,3.5,2.2,3.25,3.3,2.2,3.2,3.75
1868,11/14/2010,Palermo,Catania,H,1.8,3.3,5,1.75,3.3,4.8,1.8,3.2,4.3,1.8,3.5,4.5,1.8,3.4,4.6,1.8,3.5,5.25
1869,11/14/2010,Sampdoria,Chievo,D,1.91,3.3,4.2,1.85,3.3,4.15,NA,NA,NA,1.91,3.25,4.33,1.85,3.4,4.33,1.95,3.3,4.5
1870,11/14/2010,Udinese,Lecce,H,1.6,3.6,6,1.58,3.6,5.85,1.65,3.5,4.6,1.62,3.6,6,1.62,3.8,5.5,1.62,3.8,7
1871,11/20/2010,Milan,Fiorentina,H,1.57,3.75,6,1.55,3.6,6.2,1.55,3.5,5.8,1.57,3.75,6,1.57,3.6,6.5,1.57,4,7
1872,11/20/2010,Roma,Udinese,H,1.8,3.25,5,1.7,3.4,5,1.75,3.3,4.4,1.67,3.5,5.5,1.83,3.6,4.2,1.83,3.5,5
1873,11/21/2010,Brescia,Cagliari,A,2.2,3.1,3.5,2.3,3.05,3.15,2.2,3,3.2,2.25,3.1,3.3,2.38,3.1,3.1,2.3,3.12,3.6
1874,11/21/2010,Catania,Bari,H,1.57,3.6,6.5,1.6,3.55,5.75,1.6,3.6,5,1.62,3.5,6,1.62,3.4,6.5,1.62,3.8,7
1875,11/21/2010,Cesena,Palermo,A,3.5,3.1,2.2,3.15,3.2,2.2,3,3,2.3,3.2,3.2,2.3,3.4,3.2,2.2,3.6,3.2,2.25
